$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
LE CHASTANG;LE CHASTANG;Wasserspeicher;F;E003;220;0;333;333;333;333;333;333;333;333;333;333
LE CHEYLAS;LE CHEYLAS;Pumpspeicher;F;E003;380;-480;540;540;540;540;540;540;540;540;540;540
LE HOURAT;LICQ-ATHEREY;Wasserspeicher;F;E003;220;0;67;67;67;67;67;67;67;67;67;67
LE HOURAT;HOURAT;Wasserspeicher;F;E003;220;0;179;179;179;179;179;179;179;179;179;179
LE SAUTET;SAUTET;Wasserspeicher;F;E003;220;0;116;116;116;116;116;116;116;116;116;116
LES BREVIERES;LES BREVIERES;Wasserspeicher;F;E003;220;0;436;436;436;436;436;436;436;436;436;436
L'HOSPITALET;L'HOSPITALET;Wasserspeicher;F;E003;220;0;133;133;133;133;133;133;133;133;133;133
MAZE;AUZERETTE;Wasserspeicher;F;E003;220;0;69;69;69;69;69;69;69;69;69;69
MENTON;ST. DALMAS;Wasserspeicher;F;E003;220;0;90;90;90;90;90;90;90;90;90;90
MERENS;TEICH;Wasserspeicher;F;E003;220;0;46;46;46;46;46;46;46;46;46;46
MERENS;ORLU;Wasserspeicher;F;E003;220;0;128;128;128;128;128;128;128;128;128;128
MERENS;NENTILLA;Wasserspeicher;F;E003;220;0;137;137;137;137;137;137;137;137;137;137
MERENS;LA TET;Wasserspeicher;F;E003;220;0;81;81;81;81;81;81;81;81;81;81
MIEGEBAT;ARTOUSTE;Wasserspeicher;F;E003;220;0;128;128;128;128;128;128;128;128;128;128
MONTAHUT;MONTAHUT;Wasserspeicher;F;E003;220;0;143;143;143;143;143;143;143;143;143;143
MONTEYNARD;MONTEYNARD;Wasserspeicher;F;E003;220;0;406;406;406;406;406;406;406;406;406;406
MONTEYNARD;ST. GEORGES;Wasserspeicher;F;E003;220;0;100;100;100;100;100;100;100;100;100;100
MONTEZIC;MONTEZIC POSTE;Pumpspeicher;F;E003;380;-840;950;950;950;950;950;950;950;950;950;950
PEYRAT;VASSIVIERE;Wasserspeicher;F;E003;220;0;96;96;96;96;96;96;96;96;96;96
PEYRAT;MONCEAUX-LA-VIROLLE;Wasserspeicher;F;E003;220;0;59;59;59;59;59;59;59;59;59;59
PIED-DE-BORNE;PUYLAURENT;Wasserspeicher;F;E003;220;0;44;44;44;44;44;44;44;44;44;44
PIED-DE-BORNE;PIED-DE-BORNE;Wasserspeicher;F;E003;220;0;150;150;150;150;150;150;150;150;150;150
PLAINE HAUTE;GUERLEDAN;Wasserspeicher;F;E003;380;0;56;56;56;56;56;56;56;56;56;56
PRAGNERES;SOULOM;Wasserspeicher;F;E003;220;0;97;97;97;97;97;97;97;97;97;97
PRAGNERES;PRAGNERES;Pumpspeicher;F;E003;220;-331,15;332;332;332;332;332;332;332;332;332;332
QUINSON;QUINSON;Wasserspeicher;F;E003;220;0;81;81;81;81;81;81;81;81;81;81
REVIN;REVIN;Pumpspeicher;F;E003;380;-800;848;848;848;848;848;848;848;848;848;848
RIORGES;VILLEREST;Wasserspeicher;F;E003;220;0;98;98;98;98;98;98;98;98;98;98
RUEYRES;ST. ETIENNE-CANTALES;Wasserspeicher;F;E003;380;0;146;146;146;146;146;146;146;146;146;146
RUEYRES;LE GOUR NOIR;Wasserspeicher;F;E003;380;0;80;80;80;80;80;80;80;80;80;80
RUEYRES;LAVAL-DE-CERE;Wasserspeicher;F;E003;380;0;172;172;172;172;172;172;172;172;172;172
RUEYRES;ARGENTAT;Wasserspeicher;F;E003;380;0;87;87;87;87;87;87;87;87;87;87
RUEYRES;SARRANS;Wasserspeicher;F;E003;380;0;227;227;227;227;227;227;227;227;227;227
SALLES CURAN;BAGE;Wasserspeicher;F;E003;220;0;56;56;56;56;56;56;56;56;56;56
SALLES CURAN;ALRANCE;Wasserspeicher;F;E003;220;0;54;54;54;54;54;54;54;54;54;54
SAVIGNAC;MARCILLAC;Wasserspeicher;F;E003;220;0;70;70;70;70;70;70;70;70;70;70
SERRE-PONCON;LES CLAUX;Wasserspeicher;F;E003;220;0;53;53;53;53;53;53;53;53;53;53
SERRE-PONCON;EYGLIERS;Wasserspeicher;F;E003;220;0;65;65;65;65;65;65;65;65;65;65
SERRE-PONCON;SERRE-PONCON;Wasserspeicher;F;E003;220;0;410;410;410;410;410;410;410;410;410;410
SISTERON;SISTERON;Wasserspeicher;F;E003;220;0;254;254;254;254;254;254;254;254;254;254
ST. CROIX;CHAUDANNE;Wasserspeicher;F;E003;220;0;64;64;64;64;64;64;64;64;64;64
ST. CROIX;CASTILLON;Wasserspeicher;F;E003;220;0;108;108;108;108;108;108;108;108;108;108
ST. CROIX;ST. CROIX;Wasserspeicher;F;E003;220;0;198;198;198;198;198;198;198;198;198;198
ST. GUILLERME;CHAMPCELLA;Wasserspeicher;F;E003;220;0;52;52;52;52;52;52;52;52;52;52
ST. VICTOR;LE POUGET;Pumpspeicher;F;E003;220;-41,5;612;612;612;612;612;612;612;612;612;612
SUPER-BISSORTE;SUPER-BISSORTE;Pumpspeicher;F;E003;380;-640;923;923;923;923;923;923;923;923;923;923
TORE-SUPRA;VINON;Wasserspeicher;F;E003;380;0;72;72;72;72;72;72;72;72;72;72
VAUJANY;GRAND MAISON;Pumpspeicher;F;E003;380;-1275;1840;1840;1840;1840;1840;1840;1840;1840;1840;1840
VILLARODIN;VILLARODIN;Wasserspeicher;F;E003;380;0;400;400;400;400;400;400;400;400;400;400
VOUGLANS;VOUGLANS;Wasserspeicher;F;E003;220;0;328;328;328;328;328;328;328;328;328;328
BERGUM;BERGUM;Gas;N;E001;220;131,396;657;657;657;657;657;657;657;657;657;657
BEVERWIJK;VELSEN;Gas;N;E001;380;170,596;853;853;853;853;853;853;853;853;853;853
BEVERWIJK;IJMOND;Gas;N;E001;380;27,396;137;137;137;137;137;137;137;137;137;137
BEVERWIJK;ALKMAAR;Müll;N;E001;380;0;87;87;87;87;87;87;87;87;87;87
BORSSELE;SLOE;Gas;N;E001;380;172,596;863;863;863;863;863;863;863;863;863;863
BORSSELE;AES;Steinkohle;N;E001;380;186,894;623;623;623;623;623;623;623;623;623;623
BORSSELE;BORSSELE 1;KKW;N;E001;380;352,8;504;504;504;504;504;504;504;504;504;504
BORSSELE;BORSSELE 2;Steinkohle;N;E001;380;127,794;426;426;426;426;426;426;426;426;426;426
BORSSELE;TERNEUZEN;Gas;N;E001;380;79,596;398;398;398;398;398;398;398;79,596;368,822;398
DIEMEN;DIEMEN 33;Gas;N;E001;380;48,396;242;242;242;242;242;242;242;48,396;48,396;242
DIEMEN;DIEMEN 34;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
DIEMEN;LAGE WEIDE;Gas;N;E001;380;131,196;656;479,414;656;656;656;656;656;131,196;131,196;656
DODEWAARD;GELDERLAND;Steinkohle;N;E001;380;174,894;583;583;583;583;583;583;583;583;583;583
DODEWAARD;DE KLEEF;Gas;N;E001;380;8,196;41;8,196;41;41;41;41;41;8,196;8,196;41
EEMSHAVEN;EEMS 1;Gas;N;E001;380;489,596;2448;489,596;1297,161;999,144;540,802;1512,644;1297,161;489,596;489,596;999,144
EEMSHAVEN;MAGNUM;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
EINDHOVEN;EINDHOVEN;Gas;N;E001;380;8,996;45;8,996;8,996;8,996;8,996;8,996;8,996;8,996;8,996;8,996
EINDHOVEN;HELMOND;Gas;N;E001;380;8,596;43;8,596;8,596;8,596;8,596;8,596;8,596;8,596;8,596;8,596
GEERTRUIDENBERG;DONGE;Gas;N;E001;380;22,796;114;22,796;22,796;22,796;22,796;22,796;22,796;22,796;22,796;22,796
GEERTRUIDENBERG;AMER;Steinkohle;N;E001;380;380,394;1268;1268;1268;1268;1268;1268;1268;1268;1268;1268
GEERTRUIDENBERG;MOERDIJK 1;GuD;N;E001;380;152,396;762;152,396;152,396;152,396;152,396;152,396;152,396;152,396;152,396;152,396
GEERTRUIDENBERG;DEN BOSCH;Gas;N;E001;380;5,196;26;5,196;5,196;5,196;5,196;5,196;5,196;5,196;5,196;5,196
GEERTRUIDENBERG;DESCO;Gas;N;E001;380;6,396;32;32;32;32;32;32;32;32;32;32
HENGELO;SALINCO;Gas;N;E001;380;10,596;53;10,596;10,596;10,596;10,596;10,596;10,596;10,596;10,596;10,596
HENGELO;ENSCHEDE;Gas;N;E001;380;10,196;51;10,196;10,196;10,196;10,196;10,196;10,196;10,196;10,196;10,196
HENGELO;HENGELO;Müll;N;E001;380;0;19;19;19;19;19;19;19;19;19;19
HESSENWEG;HARCULO;Gas;N;E001;220;69,796;349;69,796;69,796;69,796;69,796;69,796;69,796;69,796;69,796;69,796
KRIMPEN;ROTTERDAM;GuD;N;E001;380;156,596;783;156,596;156,596;156,596;156,596;156,596;156,596;156,596;156,596;156,596
KRIMPEN;ROCA;Gas;N;E001;380;52,396;262;52,396;52,396;52,396;52,396;52,396;52,396;52,396;52,396;52,396
KRIMPEN;PERGEN;Heizkraftwerk;N;E001;380;0;293;293;293;293;293;293;293;293;293;293
KRIMPEN;GALILEISTRAAT;Gas;N;E001;380;40,396;202;40,396;40,396;40,396;40,396;40,396;40,396;40,396;40,396;40,396
KRIMPEN;DORDRECHT;Müll;N;E001;380;0;25;25;25;25;25;25;25;25;25;25
LELYSTAD;LELYSTAD;Gas;N;E001;380;22,396;112;112;112;112;112;112;112;112;112;112
LELYSTAD;FLEVO;GuD;N;E001;380;174,596;873;174,596;174,596;174,596;174,596;174,596;174,596;174,596;174,596;174,596
LELYSTAD;ALMERE;GuD;N;E001;380;24,196;121;121;121;121;121;121;121;121;121;121
LOUWSMEER;HARLINGEN;Müll;N;E001;220;0;10;10;10;10;10;10;10;10;10;10
MAASBRACHT;DSM;GuD;N;E001;380;45,196;226;226;226;226;226;226;226;151,226;226;226
MAASBRACHT;CLAUS;Gas;N;E001;380;387,596;1938;387,596;387,596;387,596;387,596;387,596;387,596;387,596;387,596;387,596
MAASBRACHT;BUGGENUM;Steinkohle;N;E001;380;83,094;277;277;277;277;277;277;277;277;277;277
MAASVLAKTE;MAASVLAKTE 1;Steinkohle;N;E001;380;327,894;1093;1093;1093;1093;1093;1093;1093;1093;1093;1093
MAASVLAKTE;MAASVLAKTE 2;Gas;N;E001;380;14,596;73;14,596;73;73;73;73;73;14,596;14,596;73
MEEDEN;KLAZIENAVEEN;Gas;N;E001;380;11,196;56;11,196;11,196;11,196;11,196;11,196;11,196;11,196;11,196;11,196
MEEDEN;ERICA;Gas;N;E001;380;11,196;56;11,196;11,196;11,196;11,196;11,196;11,196;11,196;11,196;11,196
MEEDEN;HUNZESTROOM;Gas;N;E001;380;3,196;16;3,196;3,196;3,196;3,196;3,196;3,196;3,196;3,196;3,196
MEEDEN;DOBBESTROOM;Gas;N;E001;380;5,996;30;5,996;5,996;5,996;5,996;5,996;5,996;5,996;5,996;5,996
OOSTZAAN;HEMWEG 7;Steinkohle;N;E001;380;196,647;656;656;656;656;656;656;656;656;656;656
OOSTZAAN;HEMWEG 8;Gas;N;E001;380;119,098;596;119,098;119,098;119,098;119,098;119,098;119,098;119,098;119,098;119,098
OOSTZAAN;HEMWEG 9;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
OOSTZAAN;PURMEREND;Gas;N;E001;380;12,996;65;12,996;12,996;12,996;12,996;12,996;12,996;12,996;12,996;12,996
OOSTZAAN;AMSTERDAM;Müll;N;E001;380;0;153;153;153;153;153;153;153;153;153;153
ROBBENPLAAT;DELFZIJL;Müll;N;E001;380;0;4;4;4;4;4;4;4;4;4;4
SIMONSHAVEN;BOTLEK;Müll;N;E001;380;0;117;117;117;117;117;117;117;117;117;117
SIMONSHAVEN;APNED;Gas;N;E001;380;7,196;36;7,196;7,196;7,196;7,196;7,196;7,196;7,196;7,196;7,196
SIMONSHAVEN;ROTTERDAM-ROZENBURG;Müll;N;E001;380;0;48;48;48;48;48;48;48;48;48;48
SIMONSHAVEN;BERGEN OP ZOOM;Gas;N;E001;380;5,196;26;5,196;5,196;5,196;5,196;5,196;5,196;5,196;5,196;5,196
WEIWERD;DELESTO;Gas;N;E001;220;104,596;523;104,596;104,596;104,596;104,596;104,596;104,596;104,596;104,596;104,596
WESTERTEE;LEIDEN;Gas;N;E001;380;14,796;74;14,796;14,796;14,796;14,796;14,796;14,796;14,796;14,796;14,796
WESTERTEE;DELFT;Gas;N;E001;380;17,196;86;17,196;17,196;17,196;17,196;17,196;17,196;17,196;17,196;17,196
WESTERTEE;DEN HAAG;Gas;N;E001;380;14,196;71;14,196;14,196;14,196;14,196;14,196;14,196;14,196;14,196;14,196
WESTERTEE;MAASSTROOM;Gas;N;E001;380;84,196;421;84,196;84,196;84,196;84,196;84,196;84,196;84,196;84,196;84,196
ZEYERVEEN;WIJSTER;Müll;N;E001;220;0;41;41;41;41;41;41;41;41;41;41
ALTENWÖRTH;THEIß;Gas;O;E001;220;171,696;859;171,696;171,696;171,696;171,696;171,696;171,696;171,696;171,696;171,696
BISAMBERG;DONAUSTADT 3;Gas;O;E001;380;85,096;426;85,096;85,096;85,096;85,096;85,096;85,096;85,096;85,096;85,096
BISAMBERG;KORNEUBURG;Gas;O;E001;380;84,696;424;84,696;84,696;84,696;84,696;84,696;84,696;84,696;84,696;84,696
BISAMBERG;ZISTERSDORF;Müll;O;E001;380;0;73;0;0;0;0;0;0;0;0;0
DÜRNROHR;DÜRNROHR;Steinkohle;O;E001;380;244,644;816;244,644;244,644;244,644;244,644;244,644;244,644;244,644;244,644;244,644
HAUSRUCK;TIMELKAM CC;GuD;O;E001;220;92,696;464;92,696;92,696;92,696;92,696;92,696;92,696;92,696;92,696;92,696
HAUSRUCK;TIMELKAM 4;Gas;O;E001;220;24,896;125;24,896;24,896;24,896;24,896;24,896;24,896;24,896;24,896;24,896
HAUSRUCK;LENZING;Heizkraftwerk;O;E001;220;0;160;160;160;160;160;160;160;160;160;160
HESSENBERG;NIKALSDORF;Müll;O;E001;220;0;66;0;0;0;0;0;0;0;0;0
KAINACHTAL;WERNDORF;Heizkraftwerk;O;E001;380;0;344;344;344;344;344;344;344;344;344;344
KAINACHTAL;MELLACH 1;Gas;O;E001;380;178,096;891;178,096;178,096;178,096;178,096;178,096;178,096;178,096;178,096;178,096
KAINACHTAL;MELLACH 2;Heizkraftwerk;O;E001;380;0;305;305;305;305;305;305;305;305;305;305
KAINACHTAL;HEILIGENKREUZ;Gas;O;E001;380;13,596;68;13,596;13,596;13,596;13,596;13,596;13,596;13,596;13,596;13,596
OSTSTEIERMARKT;GRAZ;Heizkraftwerk;O;E001;380;0;116;116;116;116;116;116;116;116;116;116
OTTENSHEIM;H. LINZ;Gas;O;E001;220;44,496;223;44,496;44,496;44,496;44,496;44,496;44,496;44,496;44,496;44,496
OTTENSHEIM;LINZ;Müll;O;E001;220;0;76;0;0;0;0;0;0;0;0;0
ROSEGG;ARNOLDSTEIN;Müll;O;E001;220;0;66;0;0;0;0;0;0;0;0;0
SALZACH;RIEDERSBACH 1;Steinkohle;O;E001;220;34,044;114;34,044;34,044;34,044;34,044;34,044;34,044;34,044;34,044;34,044
SALZACH;RIEDERSBACH 2;Steinkohle;O;E001;220;67,944;227;67,944;67,944;67,944;67,944;67,944;67,944;67,944;67,944;67,944
SALZACH;SALZBURG NORD;Heizkraftwerk;O;E001;220;0;73;73;73;73;73;73;73;73;73;73
SALZACH;SALZBURG MITTE;Heizkraftwerk;O;E001;220;0;143;143;143;143;143;143;143;143;143;143
SATTLEDT;WELS;Müll;O;E001;220;0;88;0;0;0;0;0;0;0;0;0
WIEN SÜDOST;SIMMERING;Gas;O;E001;380;187,496;938;187,496;187,496;187,496;187,496;187,496;187,496;187,496;187,496;187,496
WIEN SÜDOST;LEOPOLDAU;Gas;O;E001;380;42,696;214;42,696;42,696;42,696;42,696;42,696;42,696;42,696;42,696;42,696
WIEN SÜDOST;PFAFFENAU;Müll;O;E001;380;0;73;0;0;0;0;0;0;0;0;0
WIEN SÜDOST;SPITTELAU;Müll;O;E001;380;0;66;0;0;0;0;0;0;0;0;0
HÄUSLING;HÄUSLING;Pumpspeicher;O;E003;220;-360;366;366;366;366;366;366;366;366;366;366
KAPRUN;KAPRUN LIMBERG II;Pumpspeicher;O;E003;220;-480;486;486;486;486;486;486;486;486;486;486
KAPRUN;REMSACH;Wasserspeicher;O;E003;220;0;37;37;37;37;37;37;37;37;37;37
KAPRUN;BÖCKSTEIN;Wasserspeicher;O;E003;220;0;52;52;52;52;52;52;52;52;52;52
KAPRUN;NASSFELD;Wasserspeicher;O;E003;220;-31,5;38;38;38;38;38;38;38;38;38;38
KAPRUN;KAPRUN-HAUPTSTUFE;Wasserspeicher;O;E003;220;0;246;246;246;246;246;246;246;246;246;246
KAPRUN;KAPRUN-OBERSTUFE;Pumpspeicher;O;E003;220;-130;119;119;119;119;119;119;119;119;119;119
KAPRUN;BÄRENWERK;Wasserspeicher;O;E003;220;0;18;18;18;18;18;18;18;18;18;18
KOPS I;RIFAWERK;Pumpspeicher;O;E003;220;-8;13;13;13;13;13;13;13;13;13;13
KOPS I;VERMUNT;Wasserspeicher;O;E003;220;0;191;191;191;191;191;191;191;191;191;191
KOPS I;KOPSWERK I;Wasserspeicher;O;E003;220;0;253;253;253;253;253;253;253;253;253;253
KOPS I;KOPSWERK II;Wasserspeicher;O;E003;220;0;456;456;456;456;456;456;456;456;456;456
KÜHTAI;KÜHTAI;Pumpspeicher;O;E003;220;-250;295;295;295;295;295;295;295;295;295;295
LIENZ;FELDSEE;Wasserspeicher;O;E003;380;0;146;146;146;146;146;146;146;146;146;146
LIENZ;ZIRKNITZ;Wasserspeicher;O;E003;380;0;38;38;38;38;38;38;38;38;38;38
LIENZ;AUßERFRAGANT;Wasserspeicher;O;E003;380;0;72;72;72;72;72;72;72;72;72;72
LIENZ;INNERFRAGANT;Wasserspeicher;O;E003;380;0;114;114;114;114;114;114;114;114;114;114
LÜNERSEE;LÜNERSEE;Pumpspeicher;O;E003;220;-224;238;238;238;238;238;238;238;238;238;238
LÜNERSEE;WALGAU;Wasserspeicher;O;E003;220;0;100;100;100;100;100;100;100;100;100;100
MALTA;ZEDERHAUS;Wasserspeicher;O;E003;220;0;16;16;16;16;16;16;16;16;16;16
MALTA;KREUZECK;Wasserspeicher;O;E003;220;0;51;51;51;51;51;51;51;51;51;51
MALTA;ROTGÜLDEN;Wasserspeicher;O;E003;220;0;11;11;11;11;11;11;11;11;11;11
MALTA;MURFALL;Wasserspeicher;O;E003;220;0;7;7;7;7;7;7;7;7;7;7
MALTA;HINTERMUHR;Pumpspeicher;O;E003;220;-104;110;110;110;110;110;110;110;110;110;110
MALTA;REIßECK;Wasserspeicher;O;E003;220;0;97;97;97;97;97;97;97;97;97;97
MALTA;MALTA-HAUPTSTUFE;Pumpspeicher;O;E003;220;-580;736;736;736;736;736;736;736;736;736;736
MALTA;MALTA-OBERSTUFE;Pumpspeicher;O;E003;220;-120;126;126;126;126;126;126;126;126;126;126
MAYRHOFEN;MAYRHOFEN;Wasserspeicher;O;E003;220;0;351;351;351;351;351;351;351;351;351;351
PRUTZ;PRUTZ;Wasserspeicher;O;E003;220;0;376;376;376;376;376;376;376;376;376;376
PRUTZ;KAUNERTAL;Wasserspeicher;O;E003;220;0;398;398;398;398;398;398;398;398;398;398
PYHRN;HIEFLAU;Wasserspeicher;O;E003;220;0;69;69;69;69;69;69;69;69;69;69
RODUND;RODUND;Pumpspeicher;O;E003;220;-317;499;499;499;499;499;499;499;499;499;499
RODUND;LATSCHAUWERK;Wasserspeicher;O;E003;220;0;15;15;15;15;15;15;15;15;15;15
ROßHAG;ROßHAG;Pumpspeicher;O;E003;220;-240;237;237;237;237;237;237;237;237;237;237
SALZACH;STRUBKLAMM;Wasserspeicher;O;E003;220;0;21;21;21;21;21;21;21;21;21;21
SALZACH;WIESTAL;Wasserspeicher;O;E003;220;0;34;34;34;34;34;34;34;34;34;34
SILZ;SILZ;Pumpspeicher;O;E003;220;-500;506;506;506;506;506;506;506;506;506;506
ST. ANDRÄ;KORALPE;Pumpspeicher;O;E003;220;-50;56;56;56;56;56;56;56;56;56;56
TAUERN;DIESSBACH;Wasserspeicher;O;E003;380;0;32;32;32;32;32;32;32;32;32;32
TAUERN;SCHWARZACH;Wasserspeicher;O;E003;380;0;126;126;126;126;126;126;126;126;126;126
THAUR;ACHENSEE;Wasserspeicher;O;E003;220;0;85;85;85;85;85;85;85;85;85;85
WEIßENBACH;GOSAU;Wasserspeicher;O;E003;220;0;13;13;13;13;13;13;13;13;13;13
WEIßENBACH;SALZA;Wasserspeicher;O;E003;220;0;14;14;14;14;14;14;14;14;14;14
WEIßENBACH;MANDLING;Wasserspeicher;O;E003;220;0;12;12;12;12;12;12;12;12;12;12
WEIßENBACH;SÖLK;Wasserspeicher;O;E003;220;0;67;67;67;67;67;67;67;67;67;67
WERBEN;LANGENEGG;Wasserspeicher;O;E003;220;0;80;80;80;80;80;80;80;80;80;80
ZELL/ZILLER;FUNSINGAU;Wasserspeicher;O;E003;380;0;31;31;31;31;31;31;31;31;31;31
ZELL/ZILLER;HOLLERSBACH;Wasserspeicher;O;E003;380;0;11;11;11;11;11;11;11;11;11;11
ZELL/ZILLER;TRATTENBACH;Wasserspeicher;O;E003;380;0;11;11;11;11;11;11;11;11;11;11
ZELL/ZILLER;GERLOS;Wasserspeicher;O;E003;380;0;206;206;206;206;206;206;206;206;206;206
ZELTWEG;ST. MARTIN;Wasserspeicher;O;E003;220;0;16;16;16;16;16;16;16;16;16;16
ZELTWEG;BÖSDORNAU;Wasserspeicher;O;E003;220;0;31;31;31;31;31;31;31;31;31;31
ZELTWEG;BODENDORF-PAAL;Wasserspeicher;O;E003;220;0;33;33;33;33;33;33;33;33;33;33
ZELTWEG;ARNSTEIN;Wasserspeicher;O;E003;220;0;36;36;36;36;36;36;36;36;36;36
ADAMOW;ADAMOW;Braunkohle;Z;E001;220;420;600;600;600;600;600;600;600;600;600;600
BLACHOZNIA;BLACHOWNIA;Bitumen;Z;E001;220;0;165;0;0;0;0;0;0;0;0;0
BUJAKOW;BIELSKO-BIALA;Bitumen;Z;E001;220;0;75;0;0;0;0;0;0;0;0;0
BYCZYNA;JAWORZNO;Bitumen;Z;E001;220;0;1540;0;0;0;0;0;0;0;0;0
BYDGOSZCZ ZACHOD;BYDGOSZCZ;Braunkohle;Z;E001;220;158,9;227;227;227;227;227;227;227;227;227;227
CZECZOT;BIELSKO-POLNOC;Bitumen;Z;E001;220;0;55;0;0;0;0;0;0;0;0;0
DOBRZEN;OPOLE;Steinkohle;Z;E001;380;288;960;960;960;960;960;960;960;960;960;960
GDANSK I;GDANSK;Braunkohle;Z;E001;380;225,75;323;323;323;323;323;323;323;323;323;323
GDANSK I;WYBREZE;Braunkohle;Z;E001;380;231,7;331;331;331;331;331;331;331;331;331;331
GORZOW;GORZOW;GuD;Z;E001;220;11;55;55;55;55;55;55;55;55;55;55
HALEMBA;HALEMBA;Bitumen;Z;E001;220;0;200;0;0;0;0;0;0;0;0;0
KATOWICE;ELCHO CHORZOW;Bitumen;Z;E001;220;0;220;0;0;0;0;0;0;0;0;0
KIELCE;KIELCE;Bitumen;Z;E001;380;0;300;0;0;0;0;0;0;0;0;0
KLECINA;WROCLAW;Bitumen;Z;E001;220;0;263;0;0;0;0;0;0;0;0;0
KONIN;KONIN;Braunkohle;Z;E001;220;341,6;488;488;488;488;488;488;488;488;488;488
KOPANINA;LAZISKA;Bitumen;Z;E001;220;0;1030;0;0;0;0;0;0;0;0;0
KOPANINA;TYCHY II;Bitumen;Z;E001;220;0;40;40;40;0;0;0;40;0;0;0
KOZIENICE;KOZIENICE;Bitumen;Z;E001;380;0;2940;93,68;183,68;0;0;0;183,68;0;0;0
KRAJNIK;DOLNA ODRA;Bitumen;Z;E001;380;0;1832;0;0;0;0;0;0;0;0;0
LAGISZA;LAGISZA;Bitumen;Z;E001;380;0;1300;0;0;0;0;0;0;0;0;0
LAGISZA;BEDZIN;Bitumen;Z;E001;380;0;82;0;0;0;0;0;0;0;0;0
LESNIOW;ZIELONA GORA;Gas;Z;E001;220;39,6;198;198;198;198;198;198;198;198;198;198
LUBLIN;LUBLIN-WROTKOW;Gas;Z;E001;380;47;235;235;235;235;235;235;235;235;235;235
LUBOCZA;KRAKOW;Bitumen;Z;E001;220;0;460;460;460;460;460;460;460;460;460;460
MIKULOWA;TUROW;Braunkohle;Z;E001;380;1400;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
MORY;SIEKIERKI;KWK (Steinkohle);Z;E001;220;0;622;622;622;622;622;622;622;622;622;622
MOSCISKA;ZERAN;KWK (Bitumen);Z;E001;380;0;250;250;250;250;250;250;250;250;250;250
